Customer_Name_ID;Customer Names;Order_Date;Order_Date (Год + Месяц, Первый день);Order_Date (Год);Profit;Order_Number;Warehouse_Code;Delivery_Region_ID;Product_ID;Order Quantity;Total_Order_Price;Total Unit Cost;Head_Office_ID;Region_Group;Region_Full_Name;City;Country;Product Name;Product Sales;Channel;Unit Price;Customer Sales Group;Группа ABC-XYZ;Группа_ABC;Группа_XYZ;RFM
106;Organon Corp;17.09.2014;01.09.2014;2014;5301,576;SO - 0001036;NXH382;56;7;9;9467,1;462,836;15;Mid Regions;LISBOA (Lisbon), Portugal;LISBOA (Lisbon);Portugal;Product 7;9503112,49999999;Distributor;1051,9;Top Clients;AZ;A;Z;444
169;Fivebridge Ltd;20.09.2014;01.09.2014;2014;6314,08;SO - 0001054;NXH382;51;5;10;39463;3314,892;22;Top Regions;Dortmund, Germany;Dortmund;Germany;Product 5;9609803,3;Distributor;3946,3;Mid. Clients;BZ;B;Z;322
154;GOOD Ltd;20.09.2014;01.09.2014;2014;7778,7;SO - 0001056;NXH382;50;12;5;14405;1325,26;60;Lower Regions;Rotterdam, Netherlands;Rotterdam;Netherlands;Product 12;10660912,7;Distributor;2881;Top Clients;AY;A;Y;533
127;Topco Company;24.09.2014;01.09.2014;2014;14466,774;SO - 0001082;NXH382;59;12;7;27295,8;1832,718;4;Top Regions;Bremen, Germany;Bremen;Germany;Product 12;10660912,7;Distributor;3899,4;Top Clients;AZ;A;Z;533
120;Chatterbri Ltd;30.09.2014;01.09.2014;2014;17556,077;SO - 0001143;NXH382;54;14;11;42819,7;2296,693;50;Mid Regions;Poznan, Poland;Poznan;Poland;Product 14;10295467,9;Distributor;3892,7;Mid. Clients;BY;B;Y;422
70;Cogidoo Company;05.10.2014;01.10.2014;2014;18019,248;SO - 0001177;NXH382;59;10;12;69304,8;4273,796;36;Top Regions;Bremen, Germany;Bremen;Germany;Product 10;10736750;Distributor;5775,4;Top Clients;AY;A;Y;544
175;SHISEIDO Ltd;19.10.2014;01.10.2014;2014;12409,74;SO - 0001273;NXH382;53;1;7;27577,2;2166,78;1;Top Regions;VILNIUS, Lithuania;VILNIUS;Lithuania;Product 1;9446611,40000001;Distributor;3939,6;Mid. Clients;CY;C;Y;422
78;US Ltd;19.10.2014;01.10.2014;2014;22021,56;SO - 0001274;NXH382;55;15;8;48936,8;3364,405;50;Top Regions;Düsseldorf, Germany;Düsseldorf;Germany;Product 15;10747791,6;Distributor;6117,1;Top Clients;AY;A;Y;433
36;Trunyx Ltd;20.10.2014;01.10.2014;2014;3781,078;SO - 0001280;NXH382;56;6;7;6519,1;391,146;16;Mid Regions;LISBOA (Lisbon), Portugal;LISBOA (Lisbon);Portugal;Product 6;11016019,4;Distributor;931,3;Top Clients;BY;B;Y;522
131;Rooxo Company;21.10.2014;01.10.2014;2014;15839,604;SO - 0001285;NXH382;53;9;11;43998,9;2559,936;22;Top Regions;VILNIUS, Lithuania;VILNIUS;Lithuania;Product 9;10489225,2;Distributor;3999,9;Lower Clients;CY;C;Y;312
1;Geiss Company;22.10.2014;01.10.2014;2014;7256,1;SO - 0001297;NXH382;59;5;5;19095;2367,78;6;Top Regions;Bremen, Germany;Bremen;Germany;Product 5;9609803,3;Distributor;3819;Mid. Clients;CY;C;Y;522
52;Avamba Company;22.10.2014;01.10.2014;2014;6165,072;SO - 0001298;NXH382;50;7;12;11416,8;437,644;46;Lower Regions;Rotterdam, Netherlands;Rotterdam;Netherlands;Product 7;9503112,49999999;Distributor;951,4;Top Clients;BY;B;Y;523
47;Gigabox Group;23.10.2014;01.10.2014;2014;1292,832;SO - 0001308;NXH382;56;4;8;7182,4;736,196;39;Mid Regions;LISBOA (Lisbon), Portugal;LISBOA (Lisbon);Portugal;Product 4;10834576,7;Distributor;897,8;Top Clients;AY;A;Y;533
19;Roberts Company;26.10.2014;01.10.2014;2014;10850,65;SO - 0001334;NXH382;57;4;10;26465;1561,435;27;Mid Regions;HELSINKI, Finland;HELSINKI;Finland;Product 4;10834576,7;Distributor;2646,5;Mid. Clients;BY;B;Y;222
138;Zoovu Corp;06.11.2014;01.11.2014;2014;1585,22;SO - 0001421;NXH382;48;12;7;7926,1;905,84;9;Mid Regions;Zaragoza, Spain;Zaragoza;Spain;Product 12;10660912,7;Distributor;1132,3;Mid. Clients;CZ;C;Z;522
167;Nlounge Ltd;07.11.2014;01.11.2014;2014;5909,4;SO - 0001424;NXH382;57;9;7;11818,8;844,2;62;Mid Regions;HELSINKI, Finland;HELSINKI;Finland;Product 9;10489225,2;Distributor;1688,4;Mid. Clients;BY;B;Y;522
111;Buzzbean Group;08.11.2014;01.11.2014;2014;4351,248;SO - 0001432;NXH382;52;8;12;13185,6;736,196;10;Top Regions;Stuttgart, Germany;Stuttgart;Germany;Product 8;10172670,3;Distributor;1098,8;Top Clients;BY;B;Y;533
77;Valeant Corp;10.11.2014;01.11.2014;2014;187,6;SO - 0001459;NXH382;58;7;5;938;150,08;60;Top Regions;Málaga, Spain;Málaga;Spain;Product 7;9503112,49999999;Distributor;187,6;Top Clients;AY;A;Y;444
87;Johnson Ltd;11.11.2014;01.11.2014;2014;2166,78;SO - 0001468;NXH382;47;8;11;10833,9;787,92;53;Top Regions;Glasgow, UK;Glasgow;UK;Product 8;10172670,3;Distributor;984,9;Lower Clients;CY;C;Y;522
30;Shuffledri Group;15.11.2014;01.11.2014;2014;2884,752;SO - 0001498;NXH382;48;11;6;12019,8;1522,508;28;Mid Regions;Zaragoza, Spain;Zaragoza;Spain;Product 11;10003749,9;Distributor;2003,3;Top Clients;AY;A;Y;533
151;Snaptags Ltd;15.11.2014;01.11.2014;2014;40099,5;SO - 0001507;NXH382;51;7;12;70350;2520,875;57;Top Regions;Dortmund, Germany;Dortmund;Germany;Product 7;9503112,49999999;Distributor;5862,5;Top Clients;AY;A;Y;523
45;State Ltd;17.11.2014;01.11.2014;2014;7923,42;SO - 0001519;NXH382;52;8;9;17607,6;1076,02;35;Top Regions;Stuttgart, Germany;Stuttgart;Germany;Product 8;10172670,3;Distributor;1956,4;Top Clients;AZ;A;Z;445
96;Thoughtmix Ltd;19.11.2014;01.11.2014;2014;24388;SO - 0001539;NXH382;48;8;8;48776;3048,5;43;Mid Regions;Zaragoza, Spain;Zaragoza;Spain;Product 8;10172670,3;Distributor;6097;Top Clients;AY;A;Y;533
152;Eayo Company;20.11.2014;01.11.2014;2014;4621,995;SO - 0001543;NXH382;57;7;7;17118,5;1785,215;33;Mid Regions;HELSINKI, Finland;HELSINKI;Finland;Product 7;9503112,49999999;Distributor;2445,5;Mid. Clients;CY;C;Y;422
166;Brainspher Ltd;21.11.2014;01.11.2014;2014;431,145;SO - 0001549;NXH382;49;4;11;2874,3;222,105;39;Top Regions;Essen, Germany;Essen;Germany;Product 4;10834576,7;Distributor;261,3;Top Clients;BZ;B;Z;423
29;Voolia Ltd;23.11.2014;01.11.2014;2014;1127,61;SO - 0001567;NXH382;53;12;5;3417;457,878;12;Top Regions;VILNIUS, Lithuania;VILNIUS;Lithuania;Product 12;10660912,7;Distributor;683,4;Top Clients;BY;B;Y;433
108;Vitz Company;24.11.2014;01.11.2014;2014;3323,2;SO - 0001578;NXH382;56;2;5;16616;2658,56;27;Mid Regions;LISBOA (Lisbon), Portugal;LISBOA (Lisbon);Portugal;Product 2;10711068,9;Distributor;3323,2;Mid. Clients;BZ;B;Z;322
80;Realbuzz Ltd;26.11.2014;01.11.2014;2014;16664,508;SO - 0001593;NXH382;50;4;9;35456,4;2087,988;42;Lower Regions;Rotterdam, Netherlands;Rotterdam;Netherlands;Product 4;10834576,7;Distributor;3939,6;Top Clients;AY;A;Y;455
54;Revitol Company;27.11.2014;01.11.2014;2014;15627,08;SO - 0001601;NXH382;59;5;8;31892;2033,115;41;Top Regions;Bremen, Germany;Bremen;Germany;Product 5;9609803,3;Distributor;3986,5;Top Clients;BZ;B;Z;533
116;Epic Group;30.11.2014;01.11.2014;2014;12263,68;SO - 0001629;NXH382;50;9;8;22297,6;1254,24;44;Lower Regions;Rotterdam, Netherlands;Rotterdam;Netherlands;Product 9;10489225,2;Distributor;2787,2;Lower Clients;CY;C;Y;332
110;Holston Company;01.12.2014;01.12.2014;2014;428,8;SO - 0001636;NXH382;57;10;5;1340;182,24;34;Mid Regions;HELSINKI, Finland;HELSINKI;Finland;Product 10;10736750;Distributor;268;Top Clients;AY;A;Y;533
146;Vimbo Company;02.12.2014;01.12.2014;2014;6375,05;SO - 0001642;NXH382;49;11;5;11591;1043,19;34;Top Regions;Essen, Germany;Essen;Germany;Product 11;10003749,9;Distributor;2318,2;Top Clients;AZ;A;Z;444
79;Blogspan Ltd;02.12.2014;01.12.2014;2014;4243,512;SO - 0001643;NXH382;48;13;12;14632,8;865,774;6;Mid Regions;Zaragoza, Spain;Zaragoza;Spain;Product 13;10153809,8;Distributor;1219,4;Top Clients;AY;A;Y;544
75;Cogilith Group;02.12.2014;01.12.2014;2014;14857,92;SO - 0001644;NXH382;58;10;5;26532;2334,816;50;Top Regions;Málaga, Spain;Málaga;Spain;Product 10;10736750;Distributor;5306,4;Mid. Clients;CY;C;Y;532
3;Ascend Ltd;06.12.2014;01.12.2014;2014;4053,5;SO - 0001676;NXH382;47;3;10;18425;1437,15;28;Top Regions;Glasgow, UK;Glasgow;UK;Product 3;10374661,9;Distributor;1842,5;Lower Clients;CY;C;Y;222
31;Golden Corp;07.12.2014;01.12.2014;2014;6403,86;SO - 0001686;NXH382;51;9;9;17788,5;1264,96;36;Top Regions;Dortmund, Germany;Dortmund;Germany;Product 9;10489225,2;Distributor;1976,5;Top Clients;AZ;A;Z;544
116;Epic Group;09.12.2014;01.12.2014;2014;7119,42;SO - 0001701;NXH382;58;12;11;11865,7;431,48;44;Top Regions;Málaga, Spain;Málaga;Spain;Product 12;10660912,7;Distributor;1078,7;Lower Clients;CY;C;Y;332
94;Browsetype Corp;10.12.2014;01.12.2014;2014;1114,344;SO - 0001714;NXH382;56;8;9;1989,9;97,284;63;Mid Regions;LISBOA (Lisbon), Portugal;LISBOA (Lisbon);Portugal;Product 8;10172670,3;Distributor;221,1;Top Clients;AY;A;Y;433
148;Jabbercube Corp;15.12.2014;01.12.2014;2014;22931,755;SO - 0001760;NXH382;56;13;11;65519,3;3871,595;8;Mid Regions;LISBOA (Lisbon), Portugal;LISBOA (Lisbon);Portugal;Product 13;10153809,8;Distributor;5956,3;Top Clients;AY;A;Y;533
32;EMD Group;16.12.2014;01.12.2014;2014;2494,611;SO - 0001762;NXH382;59;9;7;9239,3;963,527;54;Top Regions;Bremen, Germany;Bremen;Germany;Product 9;10489225,2;Distributor;1319,9;Mid. Clients;BY;B;Y;422
162;Oba Company;16.12.2014;01.12.2014;2014;1736,64;SO - 0001769;NXH382;56;10;6;10854;1519,56;41;Mid Regions;LISBOA (Lisbon), Portugal;LISBOA (Lisbon);Portugal;Product 10;10736750;Distributor;1809;Top Clients;AZ;A;Z;433
86;Voolith Ltd;17.12.2014;01.12.2014;2014;4828,824;SO - 0001776;NXH382;52;4;9;17245,8;1379,664;66;Top Regions;Stuttgart, Germany;Stuttgart;Germany;Product 4;10834576,7;Distributor;1916,2;Mid. Clients;BY;B;Y;332
84;The Ltd;20.12.2014;01.12.2014;2014;3029,472;SO - 0001799;NXH382;50;10;8;8415,2;673,216;27;Lower Regions;Rotterdam, Netherlands;Rotterdam;Netherlands;Product 10;10736750;Distributor;1051,9;Mid. Clients;CY;C;Y;522
128;Cantrell Company;23.12.2014;01.12.2014;2014;7263,872;SO - 0001827;NXH382;54;10;7;16508,8;1320,704;35;Mid Regions;Poznan, Poland;Poznan;Poland;Product 10;10736750;Distributor;2358,4;Top Clients;AY;A;Y;443
96;Thoughtmix Ltd;26.12.2014;01.12.2014;2014;3362,931;SO - 0001863;NXH382;52;2;9;8622,9;584,441;43;Top Regions;Stuttgart, Germany;Stuttgart;Germany;Product 2;10711068,9;Distributor;958,1;Top Clients;AY;A;Y;533
1;Geiss Company;27.12.2014;01.12.2014;2014;4516,068;SO - 0001878;NXH382;54;8;6;11014,8;1083,122;6;Mid Regions;Poznan, Poland;Poznan;Poland;Product 8;10172670,3;Distributor;1835,8;Mid. Clients;CY;C;Y;522
164;Divanoodle Ltd;30.12.2014;01.12.2014;2014;3484;SO - 0001908;NXH382;54;13;10;6700;321,6;26;Mid Regions;Poznan, Poland;Poznan;Poland;Product 13;10153809,8;Distributor;670;Top Clients;BY;B;Y;433
33;Cadila Ltd;31.12.2014;01.12.2014;2014;8905,908;SO - 0001914;NXH382;47;15;6;23436,6;2421,782;36;Top Regions;Glasgow, UK;Glasgow;UK;Product 15;10747791,6;Distributor;3906,1;Top Clients;AZ;A;Z;533
107;NCS Group;31.12.2014;01.12.2014;2014;9551,52;SO - 0001917;NXH382;53;7;6;15919,2;1061,28;26;Top Regions;VILNIUS, Lithuania;VILNIUS;Lithuania;Product 7;9503112,49999999;Distributor;2653,2;Top Clients;AY;A;Y;444
129;Sanum-Kehl Group;31.12.2014;01.12.2014;2014;2804,62;SO - 0001919;NXH382;49;13;5;5393,5;517,776;50;Top Regions;Essen, Germany;Essen;Germany;Product 13;10153809,8;Distributor;1078,7;Lower Clients;CY;C;Y;532
42;Colgate-Pa Group;01.01.2015;01.01.2015;2015;1401,975;SO - 0001926;NXH382;48;9;9;9346,5;882,725;20;Mid Regions;Zaragoza, Spain;Zaragoza;Spain;Product 9;10489225,2;Distributor;1038,5;Top Clients;AY;A;Y;534
92;Yodoo Ltd;02.01.2015;01.01.2015;2015;13981,56;SO - 0001944;NXH382;49;10;8;29748;1970,805;24;Top Regions;Essen, Germany;Essen;Germany;Product 10;10736750;Distributor;3718,5;Lower Clients;CZ;C;Z;522
93;Meejo Corp;02.01.2015;01.01.2015;2015;1487,4;SO - 0001947;NXH382;47;14;12;2974,8;123,95;29;Top Regions;Glasgow, UK;Glasgow;UK;Product 14;10295467,9;Distributor;247,9;Top Clients;BY;B;Y;523
165;Buzzshare Company;03.01.2015;01.01.2015;2015;9568,94;SO - 0001958;NXH382;57;15;5;25862;3258,612;57;Mid Regions;HELSINKI, Finland;HELSINKI;Finland;Product 15;10747791,6;Distributor;5172,4;Top Clients;AZ;A;Z;533
42;Colgate-Pa Group;05.01.2015;01.01.2015;2015;8920,38;SO - 0001977;NXH382;53;14;5;31858,5;4587,624;20;Top Regions;VILNIUS, Lithuania;VILNIUS;Lithuania;Product 14;10295467,9;Distributor;6371,7;Top Clients;AY;A;Y;534
30;Shuffledri Group;05.01.2015;01.01.2015;2015;15786,54;SO - 0001978;NXH382;52;15;12;47838;2670,955;28;Top Regions;Stuttgart, Germany;Stuttgart;Germany;Product 15;10747791,6;Distributor;3986,5;Top Clients;AY;A;Y;533
109;WOCKHARDT Group;08.01.2015;01.01.2015;2015;5518,656;SO - 0002010;NXH382;56;5;11;11497,2;543,504;19;Mid Regions;LISBOA (Lisbon), Portugal;LISBOA (Lisbon);Portugal;Product 5;9609803,3;Distributor;1045,2;Top Clients;AY;A;Y;444
61;Eidel Corp;09.01.2015;01.01.2015;2015;1547,7;SO - 0002019;NXH382;53;11;12;2814;105,525;5;Top Regions;VILNIUS, Lithuania;VILNIUS;Lithuania;Product 11;10003749,9;Distributor;234,5;Lower Clients;CY;C;Y;112
117;ALK-Abello Ltd;10.01.2015;01.01.2015;2015;7866,738;SO - 0002035;NXH382;56;15;11;43704,1;3257,942;30;Mid Regions;LISBOA (Lisbon), Portugal;LISBOA (Lisbon);Portugal;Product 15;10747791,6;Distributor;3973,1;Top Clients;AY;A;Y;333
127;Topco Company;13.01.2015;01.01.2015;2015;598,444;SO - 0002066;NXH382;56;7;11;2063,6;133,196;4;Mid Regions;LISBOA (Lisbon), Portugal;LISBOA (Lisbon);Portugal;Product 7;9503112,49999999;Distributor;187,6;Top Clients;AZ;A;Z;533
151;Snaptags Ltd;16.01.2015;01.01.2015;2015;1316,55;SO - 0002089;NXH382;49;11;6;5266,2;658,275;57;Top Regions;Essen, Germany;Essen;Germany;Product 11;10003749,9;Distributor;877,7;Top Clients;AY;A;Y;523
111;Buzzbean Group;17.01.2015;01.01.2015;2015;1134,444;SO - 0002095;NXH382;50;3;6;6673,2;923,126;10;Lower Regions;Rotterdam, Netherlands;Rotterdam;Netherlands;Product 3;10374661,9;Distributor;1112,2;Top Clients;BY;B;Y;533
57;Camido Company;18.01.2015;01.01.2015;2015;6325,872;SO - 0002107;NXH382;53;4;12;22592,4;1355,544;54;Top Regions;VILNIUS, Lithuania;VILNIUS;Lithuania;Product 4;10834576,7;Distributor;1882,7;Top Clients;BY;B;Y;533
103;Skajo Ltd;22.01.2015;01.01.2015;2015;1560,832;SO - 0002148;NXH382;50;2;7;6003,2;634,624;36;Lower Regions;Rotterdam, Netherlands;Rotterdam;Netherlands;Product 2;10711068,9;Distributor;857,6;Mid. Clients;CY;C;Y;532
113;Talane Group;24.01.2015;01.01.2015;2015;1811,01;SO - 0002160;NXH382;50;11;5;5326,5;703,098;64;Lower Regions;Rotterdam, Netherlands;Rotterdam;Netherlands;Product 11;10003749,9;Distributor;1065,3;Top Clients;AY;A;Y;543
109;WOCKHARDT Group;26.01.2015;01.01.2015;2015;2748,474;SO - 0002173;NXH382;60;2;6;6391,8;607,221;19;Top Regions;Sheffield, UK;Sheffield;UK;Product 2;10711068,9;Distributor;1065,3;Top Clients;AY;A;Y;444
156;Actavis Company;01.02.2015;01.02.2015;2015;3695,72;SO - 0002227;NXH382;55;7;8;10559,2;857,935;22;Top Regions;Düsseldorf, Germany;Düsseldorf;Germany;Product 7;9503112,49999999;Distributor;1319,9;Top Clients;AY;A;Y;533
41;Pixoboo Corp;04.02.2015;01.02.2015;2015;2344,464;SO - 0002242;NXH382;58;14;6;6512,4;694,656;25;Top Regions;Málaga, Spain;Málaga;Spain;Product 14;10295467,9;Distributor;1085,4;Top Clients;AY;A;Y;545
133;Mydo Corp;05.02.2015;01.02.2015;2015;8254,4;SO - 0002249;NXH382;54;15;11;41272;3001,6;54;Mid Regions;Poznan, Poland;Poznan;Poland;Product 15;10747791,6;Distributor;3752;Top Clients;AZ;A;Z;533
13;Nexus Group;08.02.2015;01.02.2015;2015;13014,75;SO - 0002277;NXH382;54;13;10;37185;2417,025;9;Mid Regions;Poznan, Poland;Poznan;Poland;Product 13;10153809,8;Distributor;3718,5;Top Clients;AZ;A;Z;533
142;Skippad Ltd;08.02.2015;01.02.2015;2015;14158,44;SO - 0002285;NXH382;53;14;6;23597,4;1573,16;27;Top Regions;VILNIUS, Lithuania;VILNIUS;Lithuania;Product 14;10295467,9;Distributor;3932,9;Top Clients;AY;A;Y;434
64;Fatz Group;09.02.2015;01.02.2015;2015;7163,64;SO - 0002292;NXH382;53;14;6;23878,8;2785,86;31;Top Regions;VILNIUS, Lithuania;VILNIUS;Lithuania;Product 14;10295467,9;Distributor;3979,8;Lower Clients;CY;C;Y;522
86;Voolith Ltd;10.02.2015;01.02.2015;2015;3954,005;SO - 0002300;NXH382;54;9;11;10686,5;612,045;66;Mid Regions;Poznan, Poland;Poznan;Poland;Product 9;10489225,2;Distributor;971,5;Mid. Clients;BY;B;Y;332
149;Fred's Company;12.02.2015;01.02.2015;2015;1822,4;SO - 0002320;NXH382;49;1;5;11390;1913,52;19;Top Regions;Essen, Germany;Essen;Germany;Product 1;9446611,40000001;Distributor;2278;Top Clients;AZ;A;Z;433
153;WOONSOCKET Corp;13.02.2015;01.02.2015;2015;4667,957;SO - 0002333;NXH382;49;5;7;12616,1;1135,449;13;Top Regions;Essen, Germany;Essen;Germany;Product 5;9609803,3;Distributor;1802,3;Top Clients;AY;A;Y;533
50;Wordtune Company;15.02.2015;01.02.2015;2015;477,576;SO - 0002344;NXH382;58;6;12;2653,2;181,302;32;Top Regions;Málaga, Spain;Málaga;Spain;Product 6;11016019,4;Distributor;221,1;Top Clients;AY;A;Y;534
99;Flipbug Ltd;16.02.2015;01.02.2015;2015;3545,64;SO - 0002349;NXH382;59;3;7;11818,8;1181,88;13;Top Regions;Bremen, Germany;Bremen;Germany;Product 3;10374661,9;Distributor;1688,4;Top Clients;AY;A;Y;444
87;Johnson Ltd;16.02.2015;01.02.2015;2015;4775,76;SO - 0002350;NXH382;58;11;12;10612,8;486,42;53;Top Regions;Málaga, Spain;Málaga;Spain;Product 11;10003749,9;Distributor;884,4;Lower Clients;CY;C;Y;522
156;Actavis Company;17.02.2015;01.02.2015;2015;281,4;SO - 0002355;NXH382;52;6;6;1005;120,6;22;Top Regions;Stuttgart, Germany;Stuttgart;Germany;Product 6;11016019,4;Distributor;167,5;Top Clients;AY;A;Y;533
56;Realpoint Corp;18.02.2015;01.02.2015;2015;31941,58;SO - 0002368;NXH382;50;12;11;58075,6;2375,82;11;Lower Regions;Rotterdam, Netherlands;Rotterdam;Netherlands;Product 12;10660912,7;Distributor;5279,6;Lower Clients;CY;C;Y;432
75;Cogilith Group;21.02.2015;01.02.2015;2015;787,92;SO - 0002399;NXH382;50;1;6;1407;103,18;50;Lower Regions;Rotterdam, Netherlands;Rotterdam;Netherlands;Product 1;9446611,40000001;Distributor;234,5;Mid. Clients;CY;C;Y;532
48;Rochester Group;26.02.2015;01.02.2015;2015;3516,562;SO - 0002437;NXH382;58;6;7;7644,7;589,734;24;Top Regions;Málaga, Spain;Málaga;Spain;Product 6;11016019,4;Distributor;1092,1;Top Clients;AY;A;Y;533
170;SEINDNI Corp;28.02.2015;01.02.2015;2015;4877,6;SO - 0002454;NXH382;58;15;10;9380;450,24;58;Top Regions;Málaga, Spain;Málaga;Spain;Product 15;10747791,6;Distributor;938;Mid. Clients;CY;C;Y;422
17;Liberty Group;02.03.2015;01.03.2015;2015;6551,595;SO - 0002467;NXH382;58;7;5;12361,5;1161,981;61;Top Regions;Málaga, Spain;Málaga;Spain;Product 7;9503112,49999999;Distributor;2472,3;Top Clients;AY;A;Y;234
63;Pfizer Corp;03.03.2015;01.03.2015;2015;3837,76;SO - 0002473;NXH382;47;4;8;19188,8;1918,88;26;Top Regions;Glasgow, UK;Glasgow;UK;Product 4;10834576,7;Distributor;2398,6;Top Clients;AZ;A;Z;533
81;General Company;06.03.2015;01.03.2015;2015;15175,5;SO - 0002488;NXH382;59;6;10;60702;4552,65;48;Top Regions;Bremen, Germany;Bremen;Germany;Product 6;11016019,4;Distributor;6070,2;Top Clients;BY;B;Y;433
119;Livepath Corp;08.03.2015;01.03.2015;2015;2583,252;SO - 0002496;NXH382;48;5;6;15195,6;2102,058;5;Mid Regions;Zaragoza, Spain;Zaragoza;Spain;Product 5;9609803,3;Distributor;2532,6;Mid. Clients;CY;C;Y;422
168;Podcat Corp;09.03.2015;01.03.2015;2015;34153,92;SO - 0002502;NXH382;54;4;9;57888;2637,12;35;Mid Regions;Poznan, Poland;Poznan;Poland;Product 4;10834576,7;Distributor;6432;Top Clients;BY;B;Y;232
166;Brainspher Ltd;09.03.2015;01.03.2015;2015;4181,336;SO - 0002508;NXH382;48;5;8;14418,4;1279,633;39;Mid Regions;Zaragoza, Spain;Zaragoza;Spain;Product 5;9609803,3;Distributor;1802,3;Top Clients;BZ;B;Z;423
157;Flipstorm Group;10.03.2015;01.03.2015;2015;3095,4;SO - 0002512;NXH382;50;8;5;5159;412,72;51;Lower Regions;Rotterdam, Netherlands;Rotterdam;Netherlands;Product 8;10172670,3;Distributor;1031,8;Mid. Clients;CY;C;Y;522
5;Blogtags Ltd;17.03.2015;01.03.2015;2015;11452,98;SO - 0002567;NXH382;51;11;5;27269;3163,204;8;Top Regions;Dortmund, Germany;Dortmund;Germany;Product 11;10003749,9;Distributor;5453,8;Top Clients;BY;B;Y;533
35;Aromaticos Company;18.03.2015;01.03.2015;2015;6686,06400000001;SO - 0002573;NXH382;49;12;7;37144,8;4351,248;34;Top Regions;Essen, Germany;Essen;Germany;Product 12;10660912,7;Distributor;5306,4;Top Clients;AY;A;Y;433
94;Browsetype Corp;20.03.2015;01.03.2015;2015;7325,11;SO - 0002590;NXH382;56;2;5;28173,5;4169,678;63;Mid Regions;LISBOA (Lisbon), Portugal;LISBOA (Lisbon);Portugal;Product 2;10711068,9;Distributor;5634,7;Top Clients;AY;A;Y;433
80;Realbuzz Ltd;22.03.2015;01.03.2015;2015;12487,527;SO - 0002603;NXH382;51;1;9;32019,3;2170,197;42;Top Regions;Dortmund, Germany;Dortmund;Germany;Product 1;9446611,40000001;Distributor;3557,7;Top Clients;AY;A;Y;455
167;Nlounge Ltd;24.03.2015;01.03.2015;2015;861,084;SO - 0002616;NXH382;59;5;9;1688,4;91,924;62;Top Regions;Bremen, Germany;Bremen;Germany;Product 5;9609803,3;Distributor;187,6;Mid. Clients;BY;B;Y;522
88;Twitterbri Ltd;27.03.2015;01.03.2015;2015;12135,375;SO - 0002644;NXH382;47;1;9;34672,5;2504,125;46;Top Regions;Glasgow, UK;Glasgow;UK;Product 1;9446611,40000001;Distributor;3852,5;Top Clients;AY;A;Y;523
21;Viva Ltd;01.04.2015;01.04.2015;2015;4392,52;SO - 0002668;NXH382;56;13;10;19966;1557,348;55;Mid Regions;LISBOA (Lisbon), Portugal;LISBOA (Lisbon);Portugal;Product 13;10153809,8;Distributor;1996,6;Top Clients;BY;B;Y;423
162;Oba Company;02.04.2015;01.04.2015;2015;9460,668;SO - 0002676;NXH382;56;6;12;23074,8;1134,511;41;Mid Regions;LISBOA (Lisbon), Portugal;LISBOA (Lisbon);Portugal;Product 6;11016019,4;Distributor;1922,9;Top Clients;AZ;A;Z;433
80;Realbuzz Ltd;02.04.2015;01.04.2015;2015;1701,264;SO - 0002679;NXH382;54;14;8;7396,8;711,942;42;Mid Regions;Poznan, Poland;Poznan;Poland;Product 14;10295467,9;Distributor;924,6;Top Clients;AY;A;Y;455
80;Realbuzz Ltd;03.04.2015;01.04.2015;2015;12133,968;SO - 0002686;NXH382;50;14;11;24763,2;1148,112;42;Lower Regions;Rotterdam, Netherlands;Rotterdam;Netherlands;Product 14;10295467,9;Distributor;2251,2;Top Clients;AY;A;Y;455
121;Tambee Company;03.04.2015;01.04.2015;2015;3994,272;SO - 0002688;NXH382;50;7;12;11095,2;591,744;47;Lower Regions;Rotterdam, Netherlands;Rotterdam;Netherlands;Product 7;9503112,49999999;Distributor;924,6;Top Clients;AY;A;Y;133
163;Zava Group;07.04.2015;01.04.2015;2015;2569,182;SO - 0002728;NXH382;52;4;11;12234,2;878,638;25;Top Regions;Stuttgart, Germany;Stuttgart;Germany;Product 4;10834576,7;Distributor;1112,2;Top Clients;BZ;B;Z;532
65;CARDINAL Group;08.04.2015;01.04.2015;2015;2955,906;SO - 0002738;NXH382;47;8;6;5185,8;371,649;8;Top Regions;Glasgow, UK;Glasgow;UK;Product 8;10172670,3;Distributor;864,3;Mid. Clients;BY;B;Y;432
36;Trunyx Ltd;08.04.2015;01.04.2015;2015;12486,924;SO - 0002739;NXH382;55;3;12;40280,4;2316,123;16;Top Regions;Düsseldorf, Germany;Düsseldorf;Germany;Product 3;10374661,9;Distributor;3356,7;Top Clients;BY;B;Y;522
147;SUPERVALU Ltd;09.04.2015;01.04.2015;2015;3823,824;SO - 0002745;NXH382;57;9;12;13185,6;780,148;27;Mid Regions;HELSINKI, Finland;HELSINKI;Finland;Product 9;10489225,2;Distributor;1098,8;Lower Clients;CZ;C;Z;522
9;Walgreen Corp;09.04.2015;01.04.2015;2015;854,25;SO - 0002746;NXH382;54;6;10;1675;82,075;10;Mid Regions;Poznan, Poland;Poznan;Poland;Product 6;11016019,4;Distributor;167,5;Top Clients;AY;A;Y;333
106;Organon Corp;11.04.2015;01.04.2015;2015;17487;SO - 0002769;NXH382;52;15;10;38860;2137,3;15;Top Regions;Stuttgart, Germany;Stuttgart;Germany;Product 15;10747791,6;Distributor;3886;Top Clients;AZ;A;Z;444
